Created Date,Descriptor,Incident Zip,Status
03/08/2016 10:23:00 AM,Lead Kit Request (Residential) (L10),11223,Open
03/08/2016 10:12:00 AM,Lead Kit Request (Residential) (L10),11372,Open
03/08/2016 10:11:00 AM,Lead Kit Request (Residential) (L10),10028,Open
03/08/2016 10:07:00 AM,Lead Kit Request (Residential) (L10),11375,Open
03/08/2016 09:42:00 AM,Lead Kit Request (Residential) (L10),11222,Open
03/08/2016 08:48:00 AM,Lead Kit Request (Residential) (L10),11203,Open
03/08/2016 08:45:00 AM,Lead Kit Request (Residential) (L10),11372,Open
03/08/2016 08:32:00 AM,Lead Kit Request (Residential) (L10),11221,Open
03/08/2016 08:18:00 AM,Lead Kit Request (Residential) (L10),11422,Open
03/08/2016 08:05:00 AM,Lead Kit Request (Residential) (L10),11354,Open
03/08/2016 07:49:00 AM,Lead Kit Request (Residential) (L10),11225,Open
03/07/2016 11:00:00 PM,Lead Kit Request (Residential) (L10),11249,Open
03/07/2016 10:36:00 PM,Lead Kit Request (Residential) (L10),10033,Open
03/07/2016 09:09:00 PM,Lead Kit Request (Residential) (L10),10457,Open
03/07/2016 09:05:00 PM,Lead Kit Request (Residential) (L10),11231,Open
03/07/2016 08:58:00 PM,Lead Kit Request (Residential) (L10),11223,Open
03/07/2016 07:06:00 PM,Lead Kit Request (Residential) (L10),11215,Open
03/07/2016 06:12:00 PM,Lead Kit Request (Residential) (L10),10028,Open
03/07/2016 05:13:00 PM,Lead Kit Request (Residential) (L10),11105,Open
03/07/2016 02:43:00 PM,Lead Kit Request (Residential) (L10),11365,Open
03/07/2016 02:30:00 PM,Lead Kit Request (Residential) (L10),11232,Open
03/07/2016 02:26:00 PM,Lead Kit Request (Residential) (L10),11217,Open
03/07/2016 02:25:00 PM,Lead Kit Request (Residential) (L10),11226,Open
03/07/2016 02:24:00 PM,Lead Kit Request (Residential) (L10),11217,Open
03/07/2016 01:45:00 PM,Lead Kit Request (Residential) (L10),10001,Open
03/07/2016 01:41:00 PM,Lead Kit Request (Residential) (L10),11231,Open
03/07/2016 01:24:00 PM,Lead Kit Request (Residential) (L10),10030,Open
03/07/2016 12:59:00 PM,Lead Kit Request (Residential) (L10),11218,Open
03/07/2016 12:56:00 PM,Lead Kit Request (Residential) (L10),11229,Open
03/07/2016 12:56:00 PM,Lead Kit Request (Residential) (L10),11101,Open
03/07/2016 12:50:00 PM,Lead Kit Request (Residential) (L10),11219,Open
03/07/2016 12:37:00 PM,Lead Kit Request (Residential) (L10),11222,Open
03/07/2016 11:33:00 AM,Lead Kit Request (Residential) (L10),11360,Open
03/07/2016 11:14:00 AM,Lead Kit Request (Residential) (L10),11413,Open
03/07/2016 11:02:00 AM,Lead Kit Request (Residential) (L10),11422,Open
03/07/2016 09:54:00 AM,Lead Kit Request (Residential) (L10),10075,Open
03/07/2016 09:22:00 AM,Lead Kit Request (Residential) (L10),11224,Open
03/07/2016 09:17:00 AM,Lead Kit Request (Residential) (L10),11375,Open
03/07/2016 09:14:00 AM,Lead Kit Request (Residential) (L10),11205,Open
03/07/2016 09:14:00 AM,Lead Kit Request (Residential) (L10),10452,Open
03/07/2016 09:13:00 AM,Lead Kit Request (Residential) (L10),10036,Open
03/07/2016 07:42:00 AM,Lead Kit Request (Residential) (L10),11223,Open
03/07/2016 01:31:00 AM,Lead Kit Request (Residential) (L10),10011,Open
03/06/2016 11:18:00 PM,Lead Kit Request (Residential) (L10),11215,Open
03/06/2016 10:32:00 PM,Lead Kit Request (Residential) (L10),10280,Open
03/06/2016 10:27:00 PM,Lead Kit Request (Residential) (L10),11237,Open
03/06/2016 10:16:00 PM,Lead Kit Request (Residential) (L10),10033,Open
03/06/2016 09:46:00 PM,Lead Kit Request (Residential) (L10),10451,Open
03/06/2016 09:33:00 PM,Lead Kit Request (Residential) (L10),11375,Open
03/06/2016 09:06:00 PM,Lead Kit Request (Residential) (L10),10009,Open
03/06/2016 08:37:00 PM,Lead Kit Request (Residential) (L10),11377,Open
03/06/2016 08:35:00 PM,Lead Kit Request (Residential) (L10),11222,Open
03/06/2016 08:31:00 PM,Lead Kit Request (Residential) (L10),11205,Open
03/06/2016 08:22:00 PM,Lead Kit Request (Residential) (L10),10003,Open
03/06/2016 08:20:00 PM,Lead Kit Request (Residential) (L10),11201,Open
03/06/2016 08:18:00 PM,Lead Kit Request (Residential) (L10),10025,Open
03/06/2016 08:09:00 PM,Lead Kit Request (Residential) (L10),10014,Open
03/06/2016 08:00:00 PM,Lead Kit Request (Residential) (L10),10032,Open
03/06/2016 03:32:00 PM,Lead Kit Request (Residential) (L10),10028,Open
03/06/2016 03:10:00 PM,Lead Kit Request (Residential) (L10),11229,Open
03/06/2016 03:04:00 PM,Lead Kit Request (Residential) (L10),11205,Open
03/06/2016 02:58:00 PM,Lead Kit Request (Residential) (L10),10301,Open
03/06/2016 02:21:00 PM,Lead Kit Request (Residential) (L10),11222,Open
03/06/2016 01:38:00 PM,Lead Kit Request (Residential) (L10),11218,Open
03/06/2016 01:29:00 PM,Lead Kit Request (Residential) (L10),11217,Open
03/06/2016 12:29:00 PM,Lead Kit Request (Residential) (L10),11216,Open
03/06/2016 12:10:00 PM,Lead Kit Request (Residential) (L10),11233,Open
03/06/2016 12:06:00 PM,Lead Kit Request (Residential) (L10),11233,Open
03/06/2016 11:55:00 AM,Lead Kit Request (Residential) (L10),11238,Open
03/06/2016 11:37:00 AM,Lead Kit Request (Residential) (L10),11215,Open
03/06/2016 11:23:00 AM,Lead Kit Request (Residential) (L10),11218,Open
03/06/2016 09:24:00 AM,Lead Kit Request (Residential) (L10),10065,Open
03/06/2016 07:48:00 AM,Lead Kit Request (Residential) (L10),11201,Open
03/06/2016 07:32:00 AM,Lead Kit Request (Residential) (L10),11220,Open
03/06/2016 04:05:00 AM,Lead Kit Request (Residential) (L10),11218,Open
03/05/2016 10:55:00 PM,Lead Kit Request (Residential) (L10),10037,Open
03/05/2016 10:40:00 PM,Lead Kit Request (Residential) (L10),11215,Open
03/05/2016 10:27:00 PM,Lead Kit Request (Residential) (L10),11220,Open
03/05/2016 10:13:00 PM,Lead Kit Request (Residential) (L10),11205,Open
03/05/2016 09:16:00 PM,Lead Kit Request (Residential) (L10),10011,Open
03/05/2016 08:21:00 PM,Lead Kit Request (Residential) (L10),11220,Open
03/05/2016 08:18:00 PM,Lead Kit Request (Residential) (L10),11218,Open
03/05/2016 08:15:00 PM,Lead Kit Request (Residential) (L10),11363,Open
03/05/2016 06:17:00 PM,Lead Kit Request (Residential) (L10),10029,Open
03/05/2016 04:51:00 PM,Lead Kit Request (Residential) (L10),11365,Open
03/05/2016 01:49:00 PM,Lead Kit Request (Residential) (L10),10034,Open
03/05/2016 01:25:00 PM,Lead Kit Request (Residential) (L10),11230,Open
03/05/2016 01:24:00 PM,Lead Kit Request (Residential) (L10),11215,Open
03/05/2016 12:33:00 PM,Lead Kit Request (Residential) (L10),11204,Open
03/05/2016 11:54:00 AM,Lead Kit Request (Residential) (L10),11220,Open
03/05/2016 11:43:00 AM,Lead Kit Request (Residential) (L10),11218,Open
03/05/2016 11:31:00 AM,Lead Kit Request (Residential) (L10),10025,Open
03/05/2016 11:11:00 AM,Lead Kit Request (Residential) (L10),11223,Open
03/05/2016 10:44:00 AM,Lead Kit Request (Residential) (L10),10458,Open
03/05/2016 10:09:00 AM,Lead Kit Request (Residential) (L10),11223,Open
03/05/2016 07:34:00 AM,Lead Kit Request (Residential) (L10),11231,Open
03/04/2016 10:41:00 PM,Lead Kit Request (Residential) (L10),11235,Open
03/04/2016 10:39:00 PM,Lead Kit Request (Residential) (L10),11379,Open
03/04/2016 10:34:00 PM,Lead Kit Request (Residential) (L10),11235,Open
03/04/2016 08:40:00 PM,Lead Kit Request (Residential) (L10),11215,Open
03/04/2016 05:24:00 PM,Lead Kit Request (Residential) (L10),11218,Open
03/04/2016 05:23:00 PM,Lead Kit Request (Residential) (L10),11205,Open
03/04/2016 04:48:00 PM,Lead Kit Request (Residential) (L10),11215,Open
03/04/2016 03:54:00 PM,Lead Kit Request (Residential) (L10),11215,Open
03/04/2016 02:53:00 PM,Lead Kit Request (Residential) (L10),11238,Open
03/04/2016 02:44:00 PM,Lead Kit Request (Residential) (L10),10014,Open
03/04/2016 02:44:00 PM,Lead Kit Request (Residential) (L10),11205,Open
03/04/2016 01:11:00 PM,Lead Kit Request (Residential) (L10),11226,Open
03/04/2016 12:17:00 PM,Lead Kit Request (Residential) (L10),11105,Open
03/04/2016 11:29:00 AM,Lead Kit Request (Residential) (L10),10012,Open
03/04/2016 11:27:00 AM,Lead Kit Request (Residential) (L10),10035,Open
03/04/2016 10:28:00 AM,Lead Kit Request (Residential) (L10),11104,Open
03/04/2016 08:46:00 AM,Lead Kit Request (Residential) (L10),10025,Open
03/04/2016 07:13:00 AM,Lead Kit Request (Residential) (L10),10003,Open
03/04/2016 07:01:00 AM,Lead Kit Request (Residential) (L10),10011,Open
03/04/2016 05:51:00 AM,Lead Kit Request (Residential) (L10),10032,Open
03/04/2016 05:41:00 AM,Lead Kit Request (Residential) (L10),11233,Open
03/04/2016 01:06:00 AM,Lead Kit Request (Residential) (L10),11230,Open
03/03/2016 11:03:00 PM,Lead Kit Request (Residential) (L10),10463,Open
03/03/2016 10:13:00 PM,Lead Kit Request (Residential) (L10),11378,Open
03/03/2016 09:47:00 PM,Lead Kit Request (Residential) (L10),11216,Open
03/03/2016 09:45:00 PM,Lead Kit Request (Residential) (L10),11231,Open
03/03/2016 09:25:00 PM,Lead Kit Request (Residential) (L10),10029,Open
03/03/2016 09:24:00 PM,Lead Kit Request (Residential) (L10),11213,Open
03/03/2016 07:30:00 PM,Lead Kit Request (Residential) (L10),10009,Open
03/03/2016 04:30:00 PM,Lead Kit Request (Residential) (L10),10013,Open
03/03/2016 04:26:00 PM,Lead Kit Request (Residential) (L10),10003,Open
03/03/2016 03:31:00 PM,Lead Kit Request (Residential) (L10),11211,Open
03/03/2016 03:20:00 PM,Lead Kit Request (Residential) (L10),10011,Open
03/03/2016 03:13:00 PM,Lead Kit Request (Residential) (L10),11385,Open
03/03/2016 03:08:00 PM,Lead Kit Request (Residential) (L10),11218,Open
03/03/2016 02:55:00 PM,Lead Kit Request (Residential) (L10),11415,Open
03/03/2016 02:21:00 PM,Lead Kit Request (Residential) (L10),11217,Open
03/03/2016 02:20:00 PM,Lead Kit Request (Residential) (L10),11429,Open
03/03/2016 02:15:00 PM,Lead Kit Request (Residential) (L10),10025,Open
03/03/2016 02:08:00 PM,Lead Kit Request (Residential) (L10),10003,Open
03/03/2016 01:58:00 PM,Lead Kit Request (Residential) (L10),10003,Open
03/03/2016 12:41:00 PM,Lead Kit Request (Residential) (L10),10013,Open
03/03/2016 12:19:00 PM,Lead Kit Request (Residential) (L10),10018,Open
03/03/2016 11:43:00 AM,Lead Kit Request (Residential) (L10),10473,Open
03/03/2016 10:24:00 AM,Lead Kit Request (Residential) (L10),11201,Open
03/03/2016 10:17:00 AM,Lead Kit Request (Residential) (L10),10009,Open
03/03/2016 10:01:00 AM,Lead Kit Request (Residential) (L10),10463,Open
03/03/2016 09:50:00 AM,Lead Kit Request (Residential) (L10),11366,Open
03/03/2016 09:47:00 AM,Lead Kit Request (Residential) (L10),11215,Open
03/03/2016 09:35:00 AM,Lead Kit Request (Residential) (L10),11239,Open
03/03/2016 08:47:00 AM,Lead Kit Request (Residential) (L10),11106,Open
03/03/2016 07:34:00 AM,Lead Kit Request (Residential) (L10),10463,Open
03/03/2016 07:30:00 AM,Lead Kit Request (Residential) (L10),11206,Open
03/03/2016 07:01:00 AM,Lead Kit Request (Residential) (L10),10009,Open
03/03/2016 02:43:00 AM,Lead Kit Request (Residential) (L10),10069,Open
03/03/2016 12:31:00 AM,Lead Kit Request (Residential) (L10),10005,Open
03/02/2016 10:01:00 PM,Lead Kit Request (Residential) (L10),11215,Open
03/02/2016 09:14:00 PM,Lead Kit Request (Residential) (L10),11215,Open
03/02/2016 08:38:00 PM,Lead Kit Request (Residential) (L10),11226,Open
03/02/2016 08:19:00 PM,Lead Kit Request (Residential) (L10),10010,Open
03/02/2016 06:47:00 PM,Lead Kit Request (Residential) (L10),10023,Open
03/02/2016 06:09:00 PM,Lead Kit Request (Residential) (L10),11361,Open
03/02/2016 05:25:00 PM,Lead Kit Request (Residential) (L10),11366,Open
03/02/2016 04:44:00 PM,Lead Kit Request (Residential) (L10),11692,Open
03/02/2016 04:00:00 PM,Lead Kit Request (Residential) (L10),10011,Open
03/02/2016 03:31:00 PM,Lead Kit Request (Residential) (L10),10451,Open
03/02/2016 01:47:00 PM,Lead Kit Request (Residential) (L10),11206,Open
03/02/2016 01:31:00 PM,Lead Kit Request (Residential) (L10),10128,Open
03/02/2016 01:13:00 PM,Lead Kit Request (Residential) (L10),10032,Open
03/02/2016 12:36:00 PM,Lead Kit Request (Residential) (L10),11232,Open
03/02/2016 12:32:00 PM,Lead Kit Request (Residential) (L10),10026,Open
03/02/2016 12:15:00 PM,Lead Kit Request (Residential) (L10),10452,Open
03/02/2016 12:11:00 PM,Lead Kit Request (Residential) (L10),10033,Open
03/02/2016 11:45:00 AM,Lead Kit Request (Residential) (L10),10016,Open
03/02/2016 11:19:00 AM,Lead Kit Request (Residential) (L10),11379,Open
03/02/2016 09:16:00 AM,Lead Kit Request (Residential) (L10),10013,Open
03/02/2016 08:09:00 AM,Lead Kit Request (Residential) (L10),10451,Open
03/02/2016 06:38:00 AM,Lead Kit Request (Residential) (L10),11225,Open
03/01/2016 07:44:00 PM,Lead Kit Request (Residential) (L10),11220,Open
03/01/2016 07:40:00 PM,Lead Kit Request (Residential) (L10),11209,Open
03/01/2016 07:31:00 PM,Lead Kit Request (Residential) (L10),11238,Open
03/01/2016 06:56:00 PM,Lead Kit Request (Residential) (L10),10025,Open
03/01/2016 06:25:00 PM,Lead Kit Request (Residential) (L10),11232,Open
03/01/2016 06:21:00 PM,Lead Kit Request (Residential) (L10),10002,Open
03/01/2016 04:43:00 PM,Lead Kit Request (Residential) (L10),10036,Closed
03/01/2016 04:38:00 PM,Lead Kit Request (Residential) (L10),10075,Closed
03/01/2016 04:25:00 PM,Lead Kit Request (Residential) (L10),11215,Closed
03/01/2016 02:38:00 PM,Lead Kit Request (Residential) (L10),11211,Closed
03/01/2016 01:42:00 PM,Lead Kit Request (Residential) (L10),10462,Closed
03/01/2016 12:54:00 PM,Lead Kit Request (Residential) (L10),11225,Closed
03/01/2016 11:49:00 AM,Lead Kit Request (Residential) (L10),11101,Closed
03/01/2016 11:10:00 AM,Lead Kit Request (Residential) (L10),10466,Closed
03/01/2016 09:58:00 AM,Lead Kit Request (Residential) (L10),11211,Closed
03/01/2016 09:37:00 AM,Lead Kit Request (Residential) (L10),11236,Closed
02/29/2016 11:53:00 PM,Lead Kit Request (Residential) (L10),10028,Open
02/29/2016 11:18:00 PM,Lead Kit Request (Residential) (L10),10465,Open
02/29/2016 10:43:00 PM,Lead Kit Request (Residential) (L10),11218,Open
02/29/2016 10:22:00 PM,Lead Kit Request (Residential) (L10),11215,Open
02/29/2016 10:07:00 PM,Lead Kit Request (Residential) (L10),11420,Open
02/29/2016 07:45:00 PM,Lead Kit Request (Residential) (L10),11235,Open
02/29/2016 07:13:00 PM,Lead Kit Request (Residential) (L10),11420,Open
02/29/2016 05:49:00 PM,Lead Kit Request (Residential) (L10),11220,Open
02/29/2016 05:01:00 PM,Lead Kit Request (Residential) (L10),10475,Open
02/29/2016 04:21:00 PM,Lead Kit Request (Residential) (L10),11378,Open
02/29/2016 04:08:00 PM,Lead Kit Request (Residential) (L10),10065,Open
02/29/2016 02:45:00 PM,Lead Kit Request (Residential) (L10),11411,Open
02/29/2016 02:04:00 PM,Lead Kit Request (Residential) (L10),11219,Open
02/29/2016 01:51:00 PM,Lead Kit Request (Residential) (L10),11211,Open
02/29/2016 01:22:00 PM,Lead Kit Request (Residential) (L10),11223,Open
02/29/2016 12:46:00 PM,Lead Kit Request (Residential) (L10),11209,Open
02/29/2016 12:27:00 PM,Lead Kit Request (Residential) (L10),10467,Open
02/29/2016 12:19:00 PM,Lead Kit Request (Residential) (L10),10463,Open
02/29/2016 12:15:00 PM,Lead Kit Request (Residential) (L10),10017,Open
02/29/2016 12:03:00 PM,Lead Kit Request (Residential) (L10),11230,Open
02/29/2016 11:38:00 AM,Lead Kit Request (Residential) (L10),10461,Open
02/29/2016 11:19:00 AM,Lead Kit Request (Residential) (L10),11217,Open
02/29/2016 11:18:00 AM,Lead Kit Request (Residential) (L10),10019,Open
02/29/2016 10:37:00 AM,Lead Kit Request (Residential) (L10),10128,Open
02/29/2016 10:24:00 AM,Lead Kit Request (Residential) (L10),10001,Open
02/29/2016 08:18:00 AM,Lead Kit Request (Residential) (L10),11215,Open
02/29/2016 07:43:00 AM,Lead Kit Request (Residential) (L10),10128,Open
02/29/2016 07:07:00 AM,Lead Kit Request (Residential) (L10),10024,Open
02/28/2016 08:44:00 PM,Lead Kit Request (Residential) (L10),11365,Open
02/28/2016 08:27:00 PM,Lead Kit Request (Residential) (L10),11206,Open
02/28/2016 05:56:00 PM,Lead Kit Request (Residential) (L10),10025,Open
02/28/2016 05:21:00 PM,Lead Kit Request (Residential) (L10),10032,Open
02/28/2016 04:51:00 PM,Lead Kit Request (Residential) (L10),10034,Open
02/28/2016 03:57:00 PM,Lead Kit Request (Residential) (L10),10024,Closed
02/28/2016 03:45:00 PM,Lead Kit Request (Residential) (L10),10472,Closed
02/28/2016 03:23:00 PM,Lead Kit Request (Residential) (L10),10463,Closed
02/28/2016 01:55:00 PM,Lead Kit Request (Residential) (L10),11225,Closed
02/28/2016 01:39:00 PM,Lead Kit Request (Residential) (L10),11105,Closed
02/28/2016 01:37:00 PM,Lead Kit Request (Residential) (L10),11377,Closed
02/28/2016 12:45:00 PM,Lead Kit Request (Residential) (L10),11105,Closed
02/28/2016 09:49:00 AM,Lead Kit Request (Residential) (L10),10038,Closed
02/27/2016 11:38:00 PM,Lead Kit Request (Residential) (L10),11105,Open
02/27/2016 10:54:00 PM,Lead Kit Request (Residential) (L10),11101,Open
02/27/2016 10:53:00 PM,Lead Kit Request (Residential) (L10),11370,Open
02/27/2016 10:26:00 PM,Lead Kit Request (Residential) (L10),11105,Open
02/27/2016 09:49:00 PM,Lead Kit Request (Residential) (L10),11222,Open
02/27/2016 09:42:00 PM,Lead Kit Request (Residential) (L10),11103,Open
02/27/2016 08:37:00 PM,Lead Kit Request (Residential) (L10),11105,Open
02/27/2016 07:43:00 PM,Lead Kit Request (Residential) (L10),11374,Open
02/27/2016 05:33:00 PM,Lead Kit Request (Residential) (L10),11105,Open
02/27/2016 05:31:00 PM,Lead Kit Request (Residential) (L10),11102,Open
02/27/2016 04:03:00 PM,Lead Kit Request (Residential) (L10),10026,Open
02/27/2016 03:49:00 PM,Lead Kit Request (Residential) (L10),11358,Open
02/27/2016 01:35:00 PM,Lead Kit Request (Residential) (L10),11106,Open
02/27/2016 01:34:00 PM,Lead Kit Request (Residential) (L10),11106,Open
02/27/2016 01:26:00 PM,Lead Kit Request (Residential) (L10),11209,Open
02/27/2016 01:20:00 PM,Lead Kit Request (Residential) (L10),10021,Open
02/27/2016 12:16:00 PM,Lead Kit Request (Residential) (L10),10128,Open
02/27/2016 12:12:00 PM,Lead Kit Request (Residential) (L10),10024,Open
02/27/2016 09:13:00 AM,Lead Kit Request (Residential) (L10),11411,Open
02/27/2016 07:35:00 AM,Lead Kit Request (Residential) (L10),11235,Open
02/27/2016 06:48:00 AM,Lead Kit Request (Residential) (L10),10031,Open
02/26/2016 06:03:00 PM,Lead Kit Request (Residential) (L10),11201,Open
02/26/2016 04:38:00 PM,Lead Kit Request (Residential) (L10),11212,Open
02/26/2016 02:38:00 PM,Lead Kit Request (Residential) (L10),11432,Open
02/26/2016 02:28:00 PM,Lead Kit Request (Residential) (L10),10037,Open
02/26/2016 02:07:00 PM,Lead Kit Request (Residential) (L10),11206,Open
02/26/2016 01:05:00 PM,Lead Kit Request (Residential) (L10),10312,Open
02/26/2016 12:05:00 PM,Lead Kit Request (Residential) (L10),11206,Open
02/26/2016 11:36:00 AM,Lead Kit Request (Residential) (L10),10014,Open
02/26/2016 11:27:00 AM,Lead Kit Request (Residential) (L10),11216,Open
02/26/2016 11:11:00 AM,Lead Kit Request (Residential) (L10),10024,Open
02/26/2016 11:10:00 AM,Lead Kit Request (Residential) (L10),10460,Open
02/26/2016 09:50:00 AM,Lead Kit Request (Residential) (L10),10128,Open
02/26/2016 09:14:00 AM,Lead Kit Request (Residential) (L10),11203,Open
02/26/2016 08:58:00 AM,Lead Kit Request (Residential) (L10),11225,Open
02/26/2016 08:42:00 AM,Lead Kit Request (Residential) (L10),11231,Open
02/26/2016 08:07:00 AM,Lead Kit Request (Residential) (L10),11216,Open
02/26/2016 05:04:00 AM,Lead Kit Request (Residential) (L10),10023,Open
02/26/2016 12:19:00 AM,Lead Kit Request (Residential) (L10),10003,Open
02/25/2016 11:02:00 PM,Lead Kit Request (Residential) (L10),11222,Open
02/25/2016 10:38:00 PM,Lead Kit Request (Residential) (L10),10312,Open
02/25/2016 08:37:00 PM,Lead Kit Request (Residential) (L10),11372,Open
02/25/2016 08:27:00 PM,Lead Kit Request (Residential) (L10),11201,Open
02/25/2016 06:56:00 PM,Lead Kit Request (Residential) (L10),10024,Open
02/25/2016 06:53:00 PM,Lead Kit Request (Residential) (L10),11105,Open
